ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
3169550;46.4;32.7;0;0;0;-271.6;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;307.511;0;0;0;0;3159318;0.0281;0.0001;1.2908;0.0048;9.152;2449.28;0;0;0;660.28;680.048;1;3156346;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
3169616;46.2;32.7;0;0;0;-272.1;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;307.753;0;0;0;0;3169582;0.0281;0.0001;1.2908;0.0048;8.76;2344.34;0;0;0;660.28;680.048;1;3169582;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
3169668;45.5;32.8;0;0;0;-273;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;307.652;0;0;0;0;3169582;0.0281;0.0001;1.2908;0.0048;8.76;2344.34;0;0;0;660.28;680.048;1;3169582;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
3169787;45.9;32.6;0;0;0;-240.3;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;307.751;0;0;0;0;3169718;0.0281;0.0001;1.2908;0.0048;8.603;2302.38;0;0;0;660.28;680.048;1;3169718;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
3169907;46.5;32.4;0;0;0;-240.3;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;307.738;0;0;0;0;3169867;0.0281;0.0001;1.2908;0.0048;9.127;2442.53;0;0;0;660.28;680.048;1;3169885;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
3169967;45.5;32.7;0;0;0;-268.2;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;307.811;0;0;0;0;3169960;0.0281;0.0001;1.2908;0.0048;8.595;2300.18;0;0;0;660.28;680.048;1;3169885;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
3170088;45.5;32.7;0;0;0;-269.4;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;308.062;0;0;0;0;3170028;0.0281;0.0001;1.2908;0.0048;9.093;2433.54;0;0;0;660.28;680.048;1;3170009;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
3170184;45.9;32.8;0;0;0;-271.3;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;308.197;0;0;0;0;3170092;0.0281;0.0001;1.2908;0.0048;8.562;2291.38;0;0;0;660.28;680.048;1;3170131;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
3170238;45.4;32.7;0;0;0;-271.5;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;308.229;0;0;0;0;3170226;0.0281;0.0001;1.2908;0.0048;8.835;2364.31;0;0;0;660.28;680.048;1;3170235;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
3170328;45.9;32.6;0;0;0;-250.5;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;308.401;0;0;0;0;3170319;0.0281;0.0001;1.2908;0.0048;8.529;2282.59;0;0;0;660.28;680.048;1;3170235;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
3170388;45.3;32.8;0;0;0;-272.7;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;308.519;0;0;0;0;3170319;0.0281;0.0001;1.2908;0.0048;8.529;2282.59;0;0;0;660.28;680.048;1;3170357;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
3170513;45.5;32.4;0;0;0;-203.5;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;308.531;0;0;0;0;3170433;0.0281;0.0001;1.2908;0.0048;8.876;2375.43;0;0;0;660.28;680.048;1;3170446;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
3170570;45.5;32.7;0;0;0;-255.6;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;308.826;0;0;0;0;3170538;0.0281;0.0001;1.2908;0.0048;8.735;2337.7;0;0;0;660.28;680.048;1;3170569;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
3170692;46.5;32.8;0;0;0;-273;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;308.842;0;0;0;0;3170599;0.0281;0.0001;1.2908;0.0048;9.11;2438.03;0;0;0;660.28;680.048;1;3170569;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
3170782;46.4;32.7;0;0;0;-252.2;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;308.974;0;0;0;0;3170749;0.0281;0.0001;1.2908;0.0048;8.918;2386.57;0;0;0;660.28;680.048;1;3170748;0;0;0;0;0;0;0;0;0;-1;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;0.00000000;
3170878;46.6;32.7;0;0;0;-271.3;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;309.14;0;0;0;0;3170808;0.0281;0.0001;1.2908;0.0048;9.01;2411.13;0;0;0;660.28;680.048;1;3170812;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3170962;46.5;32.6;0;0;0;-247.6;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;309.32;0;0;0;0;3170897;0.0281;0.0001;1.2908;0.0048;8.752;2342.12;0;0;0;660.28;680.048;1;3170900;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3171021;46.4;32.7;0;0;0;-272.9;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;309.152;0;0;0;0;3170963;0.0281;0.0001;1.2908;0.0048;8.901;2382.11;0;0;0;660.28;680.048;1;3170987;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3171109;45.7;32.7;0;0;0;-261.2;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;309.149;0;0;0;0;3171048;0.0281;0.0001;1.2908;0.0048;8.802;2355.43;0;0;0;660.28;680.048;1;3171077;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3171199;46.3;32.7;0;0;0;-271.3;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;309.311;0;0;0;0;3171149;0.0281;0.0001;1.2908;0.0048;9.262;2478.59;0;0;0;660.28;680.048;1;3171149;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3171297;46;32.4;0;0;0;-222;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;309.252;0;0;0;0;3171258;0.0281;0.0001;1.2908;0.0048;8.612;2304.58;0;0;0;660.28;680.048;1;3171260;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3171409;45.5;32.7;0;0;0;-268.1;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;309.328;0;0;0;0;3171341;0.0281;0.0001;1.2908;0.0048;8.546;2286.98;0;0;0;660.28;680.048;1;3171348;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3171469;45.5;32.4;0;0;0;-206.3;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;309.384;0;0;0;0;3171443;0.0281;0.0001;1.2908;0.0048;8.57;2293.58;0;0;0;660.28;680.048;1;3171444;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3171529;46.4;32.7;0;0;0;-267.9;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;309.541;0;0;0;0;3171443;0.0281;0.0001;1.2908;0.0048;8.57;2293.58;0;0;0;660.28;680.048;1;3171444;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3171649;46.6;32.7;0;0;0;-273.1;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;309.622;0;0;0;0;3171582;0.0281;0.0001;1.2908;0.0048;8.843;2366.53;0;0;0;660.28;680.048;1;3171584;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3171739;45.5;32.8;0;0;0;-268.5;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;309.658;0;0;0;0;3171650;0.0281;0.0001;1.2908;0.0048;9.035;2417.85;0;0;0;660.28;680.048;1;3171687;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3171835;45.9;32.7;0;0;0;-272;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;309.971;0;0;0;0;3171740;0.0281;0.0001;1.2908;0.0048;9.06;2424.57;0;0;0;660.28;680.048;1;3171768;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3171890;45.8;32.3;0;0;0;-196;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;310.071;0;0;0;0;3171836;0.0281;0.0001;1.2908;0.0048;9.093;2433.54;0;0;0;660.28;680.048;1;3171857;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3171979;46.6;32.7;0;0;0;-270.6;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;310.179;0;0;0;0;3171920;0.0281;0.0001;1.2908;0.0048;8.91;2384.34;0;0;0;660.28;680.048;1;3171934;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3172038;46.5;32.7;0;0;0;-255.1;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;310.111;0;0;0;0;3172019;0.0281;0.0001;1.2908;0.0048;8.926;2388.8;0;0;0;660.28;680.048;1;3172020;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3172104;46.4;32.7;0;0;0;-260.9;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;310.241;0;0;0;0;3172019;0.0281;0.0001;1.2908;0.0048;8.926;2388.8;0;0;0;660.28;680.048;1;3172020;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3172250;45.7;32.7;0;0;0;-261.1;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;310.356;0;0;0;0;3172105;0.0281;0.0001;1.2908;0.0048;8.793;2353.21;0;0;0;660.28;680.048;1;3172128;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3172319;45.9;32.7;0;0;0;-268.8;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;310.214;0;0;0;0;3172251;0.0281;0.0001;1.2908;0.0048;8.719;2333.27;0;0;0;660.28;680.048;1;3172281;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3172380;46;32.7;0;0;0;-269.4;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;310.357;0;0;0;0;3172320;0.0281;0.0001;1.2908;0.0048;9.186;2458.28;0;0;0;660.28;680.048;1;3172281;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3172458;45.6;32.6;0;0;0;-247.6;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;310.543;0;0;-0.001;0;3172381;0.0281;0.0001;1.2908;0.0048;8.554;2289.18;0;0;0;660.28;680.048;1;3172427;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3172518;45.5;32.6;0;0;0;-263.1;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;310.611;0;0;0;0;3172461;0.0281;0.0001;1.2908;0.0048;9.161;2451.53;0;0;0;660.28;680.048;1;3172427;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3172609;46.4;32.6;0;0;0;-261.1;0;0;0;0;0;0;0.0281;0.0001;1.2908;0.0048;106353;109537;310.832;0;0;0;0;3172576;0.0281;0.0001;1.2908;0.0048;8.636;2311.19;0;0;0;660.28;680.048;1;3172547;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3172708;45.4;32.3;0;0;0;-205.2;0;0;0;0;0;-0.001;0.0281;0.0001;1.2908;0.0048;106353;109537;310.641;0;0;0;0;3172668;0.0281;0.0001;1.2908;0.0048;9.085;2431.3;0;0;0;660.28;680.048;1;3172681;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3172820;45.5;31.7;0;0;0;-72.3;2.67;0.01;0.13;3.05;-39;0.015;0.0281;0.0001;1.2908;0.0048;106352;109546;263.072;0;0;-0.065;0.103;3172753;0.0281;0.0001;1.2908;0.0048;8.727;2335.48;0;-1.75;-0.02;660.274;680.103;1;3172764;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3172883;45.5;31.7;0;0;0;-67;8.13;0.05;-0.22;8.16;-93;0.01;0.0281;0.0001;1.2908;0.0048;106351;109553;216.054;0;0;-0.1;0.201;3172820;0.0281;0.0001;1.2908;0.0048;8.719;2333.27;0.04;7.74;-0.024;660.274;680.103;1;3172859;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3172968;45.5;31.7;0;0;0;-68.7;13.89;0.17;0.13;13.96;-121;0.017;0.0281;0.0001;1.291;0.0048;106350;109558;148.724;0;0;-0.133;0.387;3172919;0.0281;0.0001;1.2908;0.0048;8.612;2304.58;0.08;9.28;-0.057;660.268;680.147;1;3172859;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3173075;45.5;31.6;0;0;0;-67.2;14.72;0.18;-0.11;14.71;-141;0.017;0.0281;0.0001;1.2912;0.0048;106349;109565;67.3897;0;0;-0.092;0.385;3173023;0.0281;0.0001;1.2911;0.0048;8.677;2322.22;0.17;14.76;-0.086;660.255;680.221;1;3172997;0;0;0;0;0;0;0;0;0;3170754;37.34954390;-121.93060820;-12.69999981;0.00000000;0.00000000;20.76199913;2.00000000;
3173150;46.2;31.6;0;0;0;-68.3;15.37;0.19;0.01;15.37;-149;0.017;0.0281;0.0001;1.2914;0.0048;106347;109569;344.245;0;0;-0.166;0.397;3173125;0.0281;0.0001;1.2914;0.0048;8.595;2300.18;0.19;14.91;-0.098;660.249;680.228;1;3173075;0;0;0;0;0;0;0;0;0;3175000;37.34959081;-121.93054110;-2.10314941;0.00000000;0.00000000;4.39398289;6.65260029;
3173248;45.5;31.7;0;0;0;-88.3;17.8;0.28;0.06;17.85;-151;0.019;0.0281;0.0001;1.2916;0.0048;106346;109572;288.64;0;0;-0.128;0.486;3173125;0.0281;0.0001;1.2914;0.0048;8.595;2300.18;0.19;14.91;-0.098;660.249;680.228;1;3173151;0;0;0;0;0;0;0;0;0;3175000;37.34959081;-121.93054110;-2.10314941;0.00000000;0.00000000;4.39398289;6.65260029;
3173302;45.6;31.7;0;0;0;-67.3;20.5;0.36;-0.08;20.52;-168;0.022;0.0281;0.0001;1.2921;0.0048;106345;109573;196.359;0;0;-0.134;0.547;3173278;0.0281;0.0001;1.2916;0.0048;8.612;2304.58;0.35;19.66;-0.094;660.237;680.265;1;3173278;0;0;0;0;0;0;0;0;0;3175000;37.34959081;-121.93054110;-2.10314941;0.00000000;0.00000000;4.39398289;6.65260029;
3173363;45.6;31.7;0;0;0;-68.6;21.07;0.39;0.1;21.06;-163;0.021;0.0281;0.0001;1.2924;0.0048;106344;109576;139.657;0;0;-0.182;0.576;3173332;0.0281;0.0001;1.2922;0.0048;8.595;2300.18;0.39;21.34;-0.098;660.224;680.29;1;3173332;0;0;0;0;0;0;0;0;0;3175000;37.34959081;-121.93054110;-2.10314941;0.00000000;0.00000000;4.39398289;6.65260029;
3173429;45.5;31.6;0;0;0;-67.3;21.15;0.38;-0.16;21.15;-173;0.021;0.0282;0.0001;1.2927;0.0048;106343;109579;75.8694;0;0;-0.124;0.561;3173332;0.0281;0.0001;1.2922;0.0048;8.595;2300.18;0.39;21.34;-0.098;660.224;680.29;1;3173332;0;0;0;0;0;0;0;0;0;3175000;37.34959081;-121.93054110;-2.10314941;0.00000000;0.00000000;4.39398289;6.65260029;
3173517;45.5;31.6;0;0;0;-67.4;24.73;0.53;0.06;24.8;-193;0.027;0.0282;0.0001;1.2933;0.0048;106341;109581;328.052;0;0;-0.202;0.656;3173436;0.0282;0.0001;1.2927;0.0048;8.595;2300.18;0.39;20.47;-0.107;660.218;680.308;1;3173454;0;0;0;0;0;0;0;0;0;3175000;37.34959081;-121.93054110;-2.10314941;0.00000000;0.00000000;4.39398289;6.65260029;
3173570;46.1;31.7;0;0;0;-69.1;26.66;0.63;0.05;26.63;-186;0.025;0.0282;0.0001;1.2938;0.0048;106340;109582;265.333;0;0;-0.17;0.726;3173518;0.0282;0.0001;1.2933;0.0048;8.96;2397.72;0.65;27.29;-0.12;660.205;680.321;1;3173545;0;0;0;0;0;0;0;0;0;3175000;37.34959081;-121.93054110;-2.10314941;0.00000000;0.00000000;4.39398289;6.65260029;
3173640;45.6;31.7;0;0;0;-67.1;25.57;0.57;-0.06;25.57;-187;0.026;0.0282;0.0001;1.2941;0.0048;106339;109583;197.8;0;0;-0.153;0.69;3173589;0.0282;0.0001;1.2938;0.0048;8.752;2342.12;0.57;24.48;-0.114;660.199;680.327;1;3173545;0;0;0;0;0;0;0;0;0;3175000;37.34959081;-121.93054110;-2.10314941;0.00000000;0.00000000;4.39398289;6.65260029;
3173756;45.6;31.6;0;0;0;-66.8;25.97;0.6;0.05;25.98;-182;0.028;0.0282;0.0001;1.2948;0.0048;106337;109591;100.708;0;0;-0.198;0.709;3173670;0.0282;0.0001;1.2944;0.0048;8.777;2348.77;0.59;25.13;-0.11;660.187;680.364;1;3173658;0;0;0;0;0;0;0;0;0;3175000;37.34959081;-121.93054110;-2.10314941;0.00000000;0.00000000;4.39398289;6.65260029;
3173847;45.6;31.7;0;0;0;-67.3;27.16;0.64;-0.04;27.17;-200;0.029;0.0282;0.0001;1.2958;0.0048;106335;109595;311.779;0;0;-0.174;0.723;3173763;0.0282;0.0001;1.2948;0.0048;8.554;2289.18;0.65;25.81;-0.113;660.181;680.383;1;3173782;0;0;0;0;0;0;0;0;0;3175000;37.34959081;-121.93054110;-2.10314941;0.00000000;0.00000000;4.39398289;6.65260029;
3173944;45.5;31.7;0;0;0;-68;27.5;0.67;0.02;27.5;-192;0.029;0.0282;0.0001;1.2966;0.0048;106333;109603;211.69;0;0;-0.191;0.749;3173865;0.0282;0.0001;1.2958;0.0048;8.694;2326.64;0.69;26.59;-0.124;660.168;680.408;1;3173876;0;0;0;0;0;0;0;0;0;3175000;37.34959081;-121.93054110;-2.10314941;0.00000000;0.00000000;4.39398289;6.65260029;
3174053;45.5;31.8;0;0;0;-87.7;26.75;0.74;0.32;26.8;-65;0.059;0.0283;0.0001;1.2977;0.0048;106335;109609;311.759;0;0;0.205;0.886;3173945;0.0282;0.0001;1.2966;0.0048;8.768;2346.56;0.65;27.08;-0.119;660.156;680.457;1;3173963;0;0;0;0;0;0;0;0;0;3175000;37.34959081;-121.93054110;-2.10314941;0.00000000;0.00000000;4.39398289;6.65260029;
3174145;45.6;31.6;0;0;0;-68;26.99;0.6;-0.46;26.9;-182;0.028;0.0283;0.0001;1.2984;0.0048;106333;109613;181.52;0;0;-0.221;0.684;3174060;0.0283;0.0001;1.2977;0.0048;9.018;2413.37;0.85;34.54;-0.039;660.168;680.494;1;3174124;0;0;0;0;0;0;0;0;0;3176000;37.34959332;-121.93055770;-1.87091064;0.00000000;0.00000000;3.96108174;5.62361860;
3174234;45.7;31.6;0;0;0;-67.2;25.66;0.63;-0.14;25.66;146;0.022;0.0283;0.0001;1.2992;0.0048;106336;109618;8.84777;0;0;0.28;0.771;3174181;0.0283;0.0001;1.2984;0.0048;8.562;2291.38;0.67;24.78;-0.112;660.156;680.519;1;3174181;0;0;0;0;0;0;0;0;0;3176000;37.34959332;-121.93055770;-1.87091064;0.00000000;0.00000000;3.96108174;5.62361860;
3174301;45.5;31.7;0;0;0;-66.1;24.32;0.59;0.02;24.29;-147;0.029;0.0283;0.0001;1.2996;0.0048;106333;109623;219.945;0;0;-0.22;0.785;3174234;0.0283;0.0001;1.2992;0.0048;8.612;2304.58;0.47;24.08;0.091;660.174;680.55;1;3174257;0;0;0;0;0;0;0;0;0;3176000;37.34959332;-121.93055770;-1.87091064;0.00000000;0.00000000;3.96108174;5.62361860;
3174379;45.5;31.7;0;0;0;-68.7;22.05;0.43;0.26;22.03;-163;0.023;0.0283;0.0001;1.3001;0.0048;106332;109624;129.774;0;0;-0.138;0.603;3174359;0.0283;0.0001;1.2996;0.0048;8.843;2366.53;0.49;22.1;-0.09;660.156;680.581;1;3174359;0;0;0;0;0;0;0;0;0;3176000;37.34959332;-121.93055770;-1.87091064;0.00000000;0.00000000;3.96108174;5.62361860;
3174440;45.5;31.7;0;0;0;-67.9;19.62;0.33;-0.16;19.61;-169;0.019;0.0283;0.0001;1.3003;0.0048;106331;109633;66.6797;0;0;-0.105;0.521;3174359;0.0283;0.0001;1.2996;0.0048;8.843;2366.53;0.49;22.1;-0.09;660.156;680.581;1;3174359;0;0;0;0;0;0;0;0;0;3176000;37.34959332;-121.93055770;-1.87091064;0.00000000;0.00000000;3.96108174;5.62361860;
3174570;46;31.7;0;0;0;-75.6;14.79;0.18;-0.02;14.6;-167;0.008;0.0283;0.0001;1.3005;0.0048;106330;109636;8.25715;0;0;-0.164;0.359;3174448;0.0283;0.0001;1.3003;0.0048;8.644;2313.39;0.33;18.92;-0.104;660.143;680.644;1;3174470;0;0;0;0;0;0;0;0;0;3176000;37.34959332;-121.93055770;-1.87091064;0.00000000;0.00000000;3.96108174;5.62361860;
3174647;46.5;32.4;0;0;0;-214.4;0.53;0;-0.01;0.59;-37;0;0.0283;0.0001;1.3005;0.0048;106329;109649;326.779;0;0;0.015;-0.011;3174588;0.0283;0.0001;1.3005;0.0048;8.644;2313.39;0;0;-0.067;660.131;680.743;1;3174591;0;0;0;0;0;0;0;0;0;3176000;37.34959332;-121.93055770;-1.87091064;0.00000000;0.00000000;3.96108174;5.62361860;
3174746;45.8;32;0;0;0;-122.4;0.06;0;0.01;0.17;-32;0.001;0.0283;0.0001;1.3005;0.0048;106329;109649;316.292;0;0;-0.001;0.003;3174723;0.0283;0.0001;1.3005;0.0048;8.636;2311.19;0;0;-0.022;660.131;680.743;1;3174723;0;0;0;0;0;0;0;0;0;3176000;37.34959332;-121.93055770;-1.87091064;0.00000000;0.00000000;3.96108174;5.62361860;
3174800;45.7;31.7;0;0;0;-67.4;3.79;0.03;0.2;3.96;17;0.015;0.0283;0.0001;1.3005;0.0048;106329;109649;326.634;0;0;-0.037;0.216;3174768;0.0283;0.0001;1.3005;0.0048;8.653;2315.6;0.02;3.44;-0.024;660.131;680.743;1;3174769;0;0;0;0;0;0;0;0;0;3176000;37.34959332;-121.93055770;-1.87091064;0.00000000;0.00000000;3.96108174;5.62361860;
3174870;45.6;31.7;0;0;0;-67;10.7;0.1;-0.12;10.78;-80;0.015;0.0283;0.0001;1.3006;0.0048;106328;109654;275.332;0;0;-0.109;0.28;3174768;0.0283;0.0001;1.3005;0.0048;8.653;2315.6;0.02;3.44;-0.024;660.131;680.743;1;3174769;0;0;0;0;0;0;0;0;0;3176000;37.34959332;-121.93055770;-1.87091064;0.00000000;0.00000000;3.96108174;5.62361860;
3174960;45.4;31.7;0;0;0;-67.9;18.76;0.34;-0.19;18.84;146;0.03;0.0283;0.0001;1.301;0.0048;106331;109657;62.6564;0;0;0.081;0.583;3174876;0.0283;0.0001;1.3006;0.0048;8.554;2289.18;0.2;13.99;-0.05;660.125;680.774;1;3174896;0;0;0;0;0;0;0;0;0;3176000;37.34959332;-121.93055770;-1.87091064;0.00000000;0.00000000;3.96108174;5.62361860;
3175011;45.8;31.7;0;0;0;-68.2;24.86;0.81;0.62;24.86;47;0.104;0.0284;0.0001;1.3016;0.0048;106330;109662;13.3676;0;0;0.003;1.044;3174967;0.0283;0.0001;1.301;0.0048;8.653;2315.6;0.55;21.21;0.091;660.143;680.793;1;3174985;0;0;0;0;0;0;0;0;0;3176000;37.34959332;-121.93055770;-1.87091064;0.00000000;0.00000000;3.96108174;5.62361860;
3175081;45.7;31.7;0;0;0;-66.5;23.56;5.16;-1.29;23.58;4190;0.4;0.0284;0.0001;1.3046;0.0048;106368;109700;153.208;0;0;0.509;6.648;3175012;0.0284;0.0001;1.3016;0.0048;8.694;2326.64;2;21.42;0.043;660.137;680.824;1;3174985;0;0;0;0;0;0;0;0;0;3176000;37.34959332;-121.93055770;-1.87091064;0.00000000;0.00000000;3.96108174;5.62361860;
